  6  12   2.000  15.000   0.030  7.1076e+03  2.9710e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.040  1.2529e+04  4.0720e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.050  1.9548e+04  5.1607e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.060  2.7763e+04  6.1634e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.070  3.7016e+04  7.0331e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.080  4.7376e+04  7.9592e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.090  5.8369e+04  8.8137e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.100  6.9192e+04  9.5485e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.110  7.9181e+04  1.0056e+03 Zeller:1973ge 
  6  12   2.000  15.000   0.120  8.8087e+04  1.0570e+03 Zeller:1973ge 
  6  12   2.000  15.000   0.130  9.5264e+04  1.0955e+03 Zeller:1973ge 
  6  12   2.000  15.000   0.140  9.9616e+04  1.1057e+03 Zeller:1973ge 
  6  12   2.000  15.000   0.150  1.0128e+05  1.1040e+03 Zeller:1973ge 
  6  12   2.000  15.000   0.160  1.0052e+05  1.0857e+03 Zeller:1973ge 
  6  12   2.000  15.000   0.170  9.7810e+04  1.0563e+03 Zeller:1973ge 
  6  12   2.000  15.000   0.180  9.3515e+04  1.0287e+03 Zeller:1973ge 
  6  12   2.000  15.000   0.190  8.6876e+04  9.9039e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.200  7.8488e+04  9.0262e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.210  7.0250e+04  8.4300e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.220  6.2899e+04  7.7995e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.230  5.6008e+04  7.3370e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.240  4.9319e+04  6.6580e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.250  4.3849e+04  6.2266e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.260  3.9661e+04  5.7905e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.270  3.6758e+04  5.5505e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.280  3.5168e+04  5.4159e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.290  3.4420e+04  5.4039e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.300  3.3758e+04  5.3676e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.310  3.3215e+04  5.3144e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.320  3.3229e+04  5.3831e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.330  3.3577e+04  5.3388e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.340  3.4775e+04  5.4944e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.350  3.6208e+04  5.7208e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.360  3.7064e+04  5.7450e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.370  3.7583e+04  5.8629e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.380  3.8134e+04  5.9488e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.390  3.8740e+04  5.9659e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.400  3.9557e+04  6.0917e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.410  3.9976e+04  6.1562e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.420  3.9614e+04  5.9818e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.430  3.9292e+04  5.9723e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.440  3.9341e+04  6.0585e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.450  3.9116e+04  5.9848e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.460  3.8507e+04  5.9300e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.470  3.7669e+04  5.8011e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.480  3.6841e+04  5.7104e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.490  3.5683e+04  5.6379e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.500  3.4472e+04  5.3777e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.510  3.3274e+04  5.3238e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.520  3.1962e+04  5.1459e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.530  3.0605e+04  5.0498e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.540  2.8960e+04  4.8652e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.550  2.7517e+04  4.7054e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.560  2.6542e+04  4.6979e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.570  2.5564e+04  4.4736e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.580  2.4880e+04  4.5778e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.590  2.4101e+04  4.4345e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.600  2.3086e+04  4.3170e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.610  2.2409e+04  4.3025e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.620  2.2061e+04  4.3460e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.630  2.1616e+04  4.3447e+02 Zeller:1973ge 
  6  12   2.000  15.000   0.640  2.0642e+04  4.2111e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.030  3.4320e+02  6.8057e+01 Zeller:1973ge 
  6  12   2.500  15.000   0.040  6.6720e+02  6.3718e+01 Zeller:1973ge 
  6  12   2.500  15.000   0.050  1.0572e+03  9.5888e+01 Zeller:1973ge 
  6  12   2.500  15.000   0.060  1.5468e+03  1.1756e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.070  2.2536e+03  1.2575e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.080  3.2364e+03  1.5664e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.090  4.4940e+03  1.9774e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.100  6.0336e+03  2.2867e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.110  7.9608e+03  2.7783e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.120  1.0270e+04  2.9371e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.130  1.2659e+04  3.2913e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.140  1.5206e+04  3.6799e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.150  1.7626e+04  3.8953e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.160  1.9801e+04  4.1583e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.170  2.1704e+04  4.4277e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.180  2.3634e+04  4.5377e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.190  2.5409e+04  4.5736e+02 Zeller:1973ge 
  6  12   2.500  15.000   0.200  2.7019e+04  4.7554e+02 Zeller:1973ge 
